plazoOperacion,montoCuotaOperacion,ingresosCliente,montoOperacion,gastosCliente,valorVehiculo,numeroCuotasInicioOperacion,edadCliente,codigoProvinciaCliente_10,codigoProvinciaCliente_9,codigoProvinciaCliente_otro,marcaVehiculo_Chery,marcaVehiculo_Chevrolet,marcaVehiculo_DFSK,marcaVehiculo_Hyundai,marcaVehiculo_otro,tipoResidenciaCliente_A,tipoResidenciaCliente_F,tipoResidenciaCliente_otro,claseVehiculo_Camion,codigoNivelEstudiosCliente_P,Es_Bueno
728,872.745,10000.0,15415.6,831.868553503788,27490.0,24,67,0,1,0,0,0,0,1,0,0,0,1,0,0,SI
1728,530.26,1230.0,16037.2,831.868553503788,29990.0,60,34,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1856,326.425,1251.38,9800.9,475.79944868128257,12590.0,60,30,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
1473,666.89,3000.0,18731.19,1332.0,32598.75,48,50,0,0,1,0,0,0,1,0,0,0,1,0,0,NO
1127,966.32,4124.0,21694.4,300.0,34790.0,36,35,0,0,1,0,0,0,0,1,0,0,1,1,1,NO
299,438.25,878.0,12023.09,375.27,16399.0,60,43,0,0,1,1,0,0,0,0,1,0,0,0,1,SI
386,748.27,1800.0,6848.4,475.79944868128257,12890.0,12,36,0,1,0,0,0,0,1,0,1,0,0,0,0,SI
1096,826.26,3000.0,20203.1,1000.0,20000.0,36,46,0,1,0,0,0,0,1,0,0,1,0,0,0,NO
1470,531.24,2800.0,11175.8,475.79944868128257,14492.4,48,67,0,1,0,0,1,0,0,0,1,0,0,0,0,NO
716,768.05,2030.0,22289.6,1000.0,29164.0,48,45,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
204,559.87,500.0,13133.65,175.74,20132.99,47,29,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
522,238.165,1500.0,6669.08,226.0,9000.0,48,39,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1092,289.86,1284.0,9148.4,340.0,15790.0,60,38,1,0,0,0,1,0,0,0,0,1,0,0,1,SI
1096,643.39,4230.0,15359.6,475.79944868128257,19990.0,36,41,0,1,0,0,0,0,1,0,0,0,1,0,1,SI
1826,1059.635,1000.0,17290.7,831.868553503788,24990.0,60,41,0,1,0,0,0,0,1,0,1,0,0,0,0,NO
1852,155.075,2500.0,20615.6,550.0,26990.0,60,37,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1127,592.17,4000.0,13940.83,1344.09,17665.0,36,61,0,1,0,0,1,0,0,0,0,0,1,0,1,NO
1113,332.38,1607.5,10841.9,175.16,15090.0,60,39,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
1837,227.28,2273.0,12092.84,271.92,14746.0,60,61,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1831,721.11,2226.0,22929.04,1188.0982828282824,35990.0,60,54,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1204,341.03,1210.0,8859.6,200.0,11990.0,60,70,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1451,488.645,720.0,14001.09,475.79944868128257,21575.49,49,38,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
287,418.43,925.63,11767.52,398.69,16390.0,59,30,0,1,0,1,0,0,0,0,0,1,0,0,0,SI
1825,515.27,1740.0,16912.61,285.48,25365.01,60,42,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1328,382.19,2230.0,9742.69,679.27,16374.48,48,48,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1593,962.065,18980.0,31054.23,16475.2,42790.0,59,67,0,0,1,0,1,0,0,0,0,0,1,1,1,NO
1250,366.21,1950.0,10288.45,777.77,15290.24,60,37,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1844,934.9,4144.0,27715.6,216.7,38990.0,60,38,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1106,762.42,4230.0,11855.4,475.79944868128257,15331.0,36,41,0,1,0,0,0,0,0,1,0,0,1,0,1,NO
272,257.425,2000.0,8548.4,450.0,10990.0,60,43,0,0,1,0,0,0,1,0,0,1,0,0,1,SI
1839,165.625,2512.423058468384,11675.4,475.79944868128257,15090.0,60,37,0,1,0,0,1,0,0,0,1,0,0,0,0,NO
1468,974.99,4000.0,26895.5,400.0,38218.0,48,42,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
590,401.47,1500.0,9263.62,475.79944868128257,18000.0,48,57,0,0,1,0,1,0,0,0,0,1,0,0,1,SI
483,580.48,2200.0,19115.6,300.0,24990.0,60,65,1,0,0,0,0,0,0,1,0,0,1,0,1,SI
1482,743.06,9000.0,21202.57,7700.0,30001.2,48,40,0,0,1,0,0,0,1,0,0,1,0,1,1,NO
1492,303.565,1080.0,7719.77,223.33,11500.0,48,29,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1827,548.705,3000.0,16374.8,100.0,25690.0,60,33,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
1828,499.75,1539.27,17430.18,156.17,20976.4,60,57,0,1,0,0,0,0,0,1,0,0,1,0,0,NO
1110,501.33,2800.0,12886.6,6.02,30461.0,48,42,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1833,279.43,880.3,8523.4,250.0,14490.0,60,31,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
399,392.77,4000.0,11358.4,900.0,14750.0,48,40,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1843,339.77,3500.0,11348.4,2150.0,14690.0,60,33,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
270,534.07,6000.0,15615.6,1200.0,20190.0,59,48,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1474,556.35,2086.67,15398.6,831.868553503788,21390.0,48,40,0,1,0,0,0,0,0,1,1,0,0,0,0,SI
1127,1154.905,4800.0,27492.59,2045.03,37096.0,36,60,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
338,331.63,4400.0,9366.4,475.79944868128257,11390.0,47,59,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
1483,803.015,3500.0,22775.6,990.0,32150.0,48,60,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1385,730.04,1184.0,19824.08,340.0,32990.0,48,76,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
731,450.955,3350.0,6786.18,4.3,15043.0,24,63,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1848,323.61,2512.423058468384,10475.4,2.05,13490.0,60,54,0,1,0,0,0,0,1,0,1,0,0,0,1,NO
286,564.62,3502.073231534092,15952.47,621.56,22176.87,48,40,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1491,620.485,1400.0,12140.92,831.868553503788,23990.0,48,32,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
367,1558.36,10000.0,15759.6,1700.0,19390.0,12,58,1,0,0,0,0,0,0,1,0,0,1,0,1,SI
363,1083.54,15000.0,10415.6,7000.0,29990.0,12,64,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1461,731.525,2725.0,17843.41,636.0,23590.0,48,50,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1191,682.275,500.0,22092.05,128.75,27790.0,59,27,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1035,755.465,5000.0,25307.7,2230.0,33990.0,60,46,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1856,929.09,2500.0,29238.48,1188.0982828282824,43137.88,60,76,0,0,1,0,1,0,0,0,0,0,1,1,0,NO
1081,433.34,3000.0,13124.47,900.0,22990.0,60,34,1,0,0,0,0,0,0,1,0,1,0,0,0,SI
849,926.33,1000.0,26079.24,263.32,45990.0,59,33,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1495,1020.2,2050.0,28508.65,100.0,38218.0,48,36,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1502,956.09,2925.0,25795.52,176.47,34490.0,48,30,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
971,808.45,3133.0,19026.0,831.868553503788,28990.0,36,62,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1492,491.375,2340.0,11627.55,186.62,22720.24,48,41,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
1822,408.42,3650.0,13293.0,100.51,20572.0,60,35,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1858,415.695,1720.0,13032.95,273.29,15589.64,60,32,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1065,820.06,3475.0,24026.0,1188.0982828282824,33990.0,48,58,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1832,416.265,1767.7,12461.4,573.75,17290.0,60,65,0,1,0,0,1,0,0,0,0,1,0,0,1,NO
1849,329.77,2000.0,11223.4,400.0,14490.0,60,43,0,0,1,0,0,0,1,0,0,0,1,0,1,SI
1752,643.07,500.0,18957.54,831.868553503788,28490.0,60,59,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1184,376.91,2400.0,10923.36,441.31,14664.96,48,40,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1452,784.31,3204.35,21865.42,232.17,32490.0,48,27,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
637,520.62,3502.073231534092,16961.92,696.5,22990.0,59,38,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1492,397.03,1895.0,8424.46,135.98,18400.0,48,70,0,1,0,0,0,1,0,0,0,0,1,0,1,NO
1837,695.925,2220.0,22915.6,831.868553503788,29990.0,60,51,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1480,391.535,2769.0,11716.24,783.5,14390.0,48,47,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1752,573.435,1800.0,16900.8,150.0,28464.0,60,31,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1848,422.325,2000.0,13415.6,381.84,21490.0,60,34,0,1,0,0,0,0,0,1,0,0,1,0,0,NO
1521,1181.365,3100.0,31396.41,1300.0,55562.93,48,45,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1095,602.24,2000.0,8800.8,400.0,9000.0,36,67,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
88,543.98,3100.0,13868.21,700.0,19500.0,48,52,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
755,510.66,2143.66,12456.85,205.06,15390.01,36,58,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1838,46.565,3290.0,20034.6,750.0,28609.0,60,47,1,0,0,0,0,0,0,1,0,1,0,0,0,NO
1846,211.2,1412.0,6402.8,405.06,12590.0,60,41,0,0,1,0,0,0,1,0,0,1,0,0,1,NO
1114,1277.67,5038.570953984289,30983.44,1489.5,39990.0,36,44,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1829,344.235,3800.0,11148.4,700.0,14390.0,60,34,1,0,0,0,0,0,0,1,0,0,1,0,0,NO
1868,300.91,1500.0,10002.8,630.84,13590.0,61,37,0,1,0,0,0,0,1,0,0,0,1,0,0,NO
767,560.865,8000.0,10066.4,2357.11,12044.0,24,43,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
449,862.86,4500.0,17461.13,2800.0,50884.99,36,39,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1845,411.76,1500.0,15358.5,40.25,23310.0,60,40,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1344,327.07,2100.0,7858.4,1350.0,17500.0,48,38,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1481,837.1,7000.0,24036.0,1188.0982828282824,38490.0,48,62,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1471,366.16,2424.34,10043.4,475.79944868128257,13885.0,48,45,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1837,419.66,1500.0,13816.64,480.26,22524.71,60,55,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1852,419.41,2512.423058468384,13861.6,393.38,16630.0,60,39,0,1,0,0,1,0,0,0,0,1,0,0,1,NO
1093,335.28,1800.0,9848.4,650.0,18990.0,60,38,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1840,713.68,4000.0,23315.6,250.0,30590.0,60,38,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
277,1098.77,2500.0,31324.87,1188.0982828282824,41399.27,47,39,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1198,736.06,3502.073231534092,15218.18,0.11,21490.0,39,38,0,0,1,0,0,0,0,1,1,0,0,1,1,NO
1096,865.07,5000.0,19680.22,3000.0,31990.0,36,54,1,0,0,0,0,0,1,0,0,0,1,1,1,SI
1784,379.79,1500.0,11552.49,585.56,15715.45,60,36,0,1,0,0,0,0,1,0,1,0,0,0,1,SI
732,1191.06,6350.0,20000.0,350.0,21000.0,24,44,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1853,749.38,3900.0,24571.1,1162.18,34190.0,60,41,0,1,0,0,0,0,0,1,0,1,0,0,0,SI
244,541.28,26400.0,12689.6,475.79944868128257,19490.0,47,69,1,0,0,0,0,1,0,0,0,0,1,1,0,SI
1845,365.565,2094.0,11582.15,374.63,14965.0,60,56,0,1,0,0,1,0,0,0,1,0,0,0,1,NO
1586,762.73,4500.0,25315.6,1188.0982828282824,33390.0,59,43,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1471,824.335,4000.0,22129.19,1188.0982828282824,32632.48,48,53,0,0,1,0,1,0,0,0,0,1,0,1,0,NO
261,554.54,2100.0,17615.6,543.76,22990.0,60,38,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
293,481.83,1723.39,8049.4,475.79944868128257,19366.0,25,35,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1002,365.13,2512.423058468384,11423.0,769.52,14999.0,60,52,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
656,553.35,2220.0,8865.6,475.79944868128257,23440.0,24,37,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1849,612.61,4000.0,17668.1,1100.0,22990.0,60,51,1,0,0,0,0,0,0,1,0,1,0,0,0,NO
1167,799.925,3300.0,21970.35,1188.0982828282824,33490.0,47,43,0,0,1,0,0,0,1,0,1,0,0,1,0,SI
1491,419.615,2638.0,10417.16,900.0,13999.0,48,43,0,0,1,0,0,1,0,0,0,1,0,0,0,NO
1492,642.9,2600.0,17501.59,764.0,27360.5,49,55,0,0,1,0,1,0,0,0,0,0,1,1,1,NO
1475,479.96,1488.5,14198.4,475.79944868128257,18490.0,48,56,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1477,560.395,2000.0,14539.04,475.79944868128257,20200.0,48,27,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
114,580.7,2944.4,18921.74,445.0,24135.6,59,67,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1492,362.915,1850.0,7839.89,475.79944868128257,14990.0,48,42,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
184,1998.055,12000.0,8179.87,4000.0,12618.48,6,42,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1838,1019.165,9000.0,31215.6,5289.7,43990.0,60,40,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1832,436.04,1500.0,12887.4,82.98,17899.0,60,64,0,1,0,0,0,1,0,0,0,0,1,0,0,NO
1781,724.06,4700.0,24127.87,1550.0,33390.0,60,42,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1100,449.82,1200.0,10458.8,475.79944868128257,19740.0,36,41,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
356,367.13,3000.0,10761.8,475.79944868128257,13990.0,48,65,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
343,345.52,2050.0,7570.8,831.868553503788,26490.0,55,37,0,0,1,0,0,0,1,0,1,0,0,1,0,SI
1474,602.69,3652.0,16983.44,855.96,29990.0,48,42,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1491,458.95,1200.0,10767.69,200.0,20130.0,48,60,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
450,365.33,1100.0,9455.15,475.79944868128257,16373.36,60,40,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1848,337.345,1300.0,10336.81,250.0,14289.97,60,34,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1483,886.995,3500.0,24294.07,2231.17,33990.0,48,43,0,0,1,0,0,0,1,0,1,0,0,0,1,NO
1478,839.78,1500.0,24091.04,800.0,37350.0,48,59,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1608,460.03,2512.423058468384,15348.4,475.79944868128257,19990.0,60,36,0,1,0,0,0,0,1,0,1,0,0,0,0,SI
1128,233.15,5000.0,7153.8,1500.0,13790.0,60,65,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
946,474.53,6000.0,11600.9,475.79944868128257,14990.0,36,46,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
1612,973.26,2500.0,31425.32,6.1,44999.72,60,53,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1529,350.6,1190.0,11219.34,198.31,18583.6,60,36,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1474,734.55,2000.0,21673.99,1301.26,28790.0,48,36,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
273,657.5,3502.073231534092,21131.28,831.868553503788,30692.24,59,59,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1868,275.56,1475.0,8958.8,475.79944868128257,13490.0,60,33,0,1,0,0,0,0,0,1,1,0,0,0,0,SI
1500,610.23,3600.0,16262.86,750.0,25990.0,48,38,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
566,468.55,2308.0,11929.04,1784.6,29990.0,60,33,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1483,815.455,15000.0,22915.6,831.868553503788,29990.0,48,69,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
198,477.6,3500.0,13016.61,831.868553503788,22800.0,48,36,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
297,405.29,1412.0,6458.4,200.0,19100.0,24,40,1,0,0,0,1,0,0,0,0,1,0,0,0,SI
639,555.1,11955.10047169811,50448.36,2186.14,65990.0,20,66,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1467,613.155,3502.073231534092,16302.02,1771.26,30876.42,48,42,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1054,414.68,1800.0,12322.94,700.0,17399.0,60,73,0,1,0,1,0,0,0,0,0,0,1,0,0,SI
1829,341.24,2200.0,10772.4,480.0,13885.0,60,42,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1857,323.99,1400.0,10414.26,390.19,12689.92,60,29,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1121,732.21,3502.073231534092,16853.87,3479.3,23579.99,36,43,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1307,759.93,5000.0,24471.16,500.0,34744.4,59,50,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1461,699.87,1600.0,19303.09,831.868553503788,28490.0,48,30,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1612,418.565,2000.0,13424.6,240.0,17990.0,59,40,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
193,2795.27,3502.073231534092,18813.49,1079.48,23540.0,8,61,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
731,1042.22,4500.0,18345.89,375.0,25078.4,24,42,1,0,0,0,0,0,0,1,0,0,1,0,1,NO
494,406.26,1215.0,11916.24,475.79944868128257,14990.0,48,33,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1492,466.22,1500.0,11373.65,475.79944868128257,17899.0,48,49,0,0,1,0,0,1,0,0,0,0,1,0,1,NO
372,759.04,4650.0,15415.6,831.868553503788,34990.0,36,47,0,1,0,0,0,0,0,1,0,0,1,0,0,SI
156,726.41,4000.0,16175.6,810.0,21000.0,36,43,1,0,0,0,0,0,0,1,0,0,1,0,1,SI
784,721.7,6000.0,17240.59,831.868553503788,21639.99,36,65,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1839,649.515,1350.0,19992.41,290.0,34566.81,60,52,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
1826,412.775,2512.423058468384,11335.12,220.24,15999.0,60,38,0,1,0,0,0,1,0,0,0,0,1,0,0,NO
1842,424.06,2512.423058468384,14035.99,322.46,18236.79,60,60,0,1,0,0,1,0,0,0,1,0,0,0,0,NO
189,714.985,1750.0,20665.6,1405.0,26990.0,47,40,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1036,318.28,1375.0,9348.4,475.79944868128257,12990.0,48,35,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
778,727.66,3502.073231534092,15572.94,729.17,31147.34,36,62,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
872,551.47,1700.0,15491.2,831.868553503788,22500.0,48,38,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1461,368.99,1200.0,8762.19,475.79944868128257,13946.0,48,45,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
802,450.47,2800.0,13168.68,475.79944868128257,17590.0,48,48,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1057,507.25,3786.0,12331.63,1278.0,16140.0,36,35,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1114,724.71,1900.0,17656.98,70.09,25107.6,36,26,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1316,495.88,20000.0,12987.59,475.79944868128257,19100.0,47,52,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1826,426.51,2512.423058468384,10563.82,424.16,16990.0,60,45,0,0,1,0,0,1,0,0,0,1,0,0,0,NO
1096,630.725,8000.0,14313.54,2500.0,21530.0,36,46,0,1,0,0,0,0,0,1,0,1,0,0,0,SI
1839,387.09,1800.0,12316.3,692.59,20107.6,60,35,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1243,421.96,3000.0,10557.4,786.48,16999.0,48,56,0,1,0,1,0,0,0,0,0,1,0,0,0,SI
1845,122.16,1500.0,12538.23,0.23,14990.0,60,34,0,1,0,0,0,0,1,0,1,0,0,0,1,NO
852,352.995,1500.0,8225.6,380.0,14000.0,48,42,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1781,85.62,1800.0,7608.4,200.0,16250.0,58,58,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1834,273.315,1800.0,8948.4,400.0,12590.0,60,57,0,0,1,0,0,0,1,0,0,0,1,0,0,NO
1824,307.03,1100.0,10153.4,475.79944868128257,13790.0,60,33,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
1492,825.14,2000.0,20243.76,2803.02,37896.11,48,44,0,0,1,0,1,0,0,0,0,1,0,1,0,NO
1469,402.06,3159.52,10933.4,475.79944868128257,14100.0,48,32,0,1,0,0,0,0,0,1,0,0,1,0,0,SI
1826,164.81,1250.0,12734.6,475.79944868128257,15590.0,60,50,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1283,722.99,3500.0,19999.8,831.868553503788,27990.0,48,48,0,0,1,0,0,0,1,0,1,0,0,1,0,SI
1831,213.075,1550.15,10991.4,316.57,15190.0,60,35,0,1,0,0,1,0,0,0,0,0,1,0,1,NO
1492,852.375,2000.0,23293.36,1100.0,33989.29,48,38,0,0,1,0,0,0,0,1,0,0,1,1,0,NO
1852,551.965,3000.0,17565.6,500.0,22990.0,60,70,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1095,620.735,2435.0,13425.8,990.0,27989.0,36,52,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1838,384.18,2480.0,12907.4,1400.0,16944.0,60,30,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1357,717.91,2200.0,21276.0,390.0,27810.0,48,29,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
209,564.8,1800.0,12317.93,200.0,16590.0,36,45,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1104,481.84,4500.0,11210.57,2900.0,16852.17,36,55,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
564,766.58,2500.0,18715.95,831.868553503788,29999.0,48,43,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
686,221.53,5500.0,4319.15,800.0,13494.0,30,35,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
1831,622.52,700.0,20777.6,308.64,27137.0,60,68,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1844,555.09,3502.073231534092,18415.6,831.868553503788,23990.0,60,42,0,1,0,0,0,0,0,1,0,1,0,0,0,NO
1846,464.985,2512.423058468384,14548.4,409.97,18990.0,60,47,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1105,1442.35,2500.0,34015.6,300.0,48590.0,36,49,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1843,276.695,1364.0,13903.73,323.39,16892.4,60,40,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
710,285.885,1470.0,10383.51,475.79944868128257,15390.0,60,32,0,1,0,0,1,0,0,0,0,1,0,0,0,SI
1831,376.59,1950.0,12146.0,300.0,20110.0,60,51,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1461,906.34,8100.0,25429.15,250.0,35500.0,48,28,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
1485,603.34,600.0,16715.6,192.89,24490.0,48,55,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1470,766.205,18000.0,22038.6,831.868553503788,30630.0,48,48,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1829,474.565,1407.0,15865.35,1.4,23990.0,60,62,0,1,0,0,0,0,0,1,0,0,1,0,0,NO
1020,621.12,2000.0,17928.09,831.868553503788,24305.49,47,40,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
199,982.125,4000.0,23286.9,100.0,30718.0,36,43,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1852,590.855,4500.0,14908.6,1140.0,20690.0,60,51,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1487,805.85,400.0,22191.97,1397.03,34990.0,48,55,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1489,1083.05,6500.0,30849.1,2150.0,43890.0,48,57,1,0,0,0,0,0,0,1,0,0,1,0,0,NO
1826,306.75,2512.423058468384,8773.84,193.23,15415.44,60,49,0,1,0,0,0,0,1,0,0,1,0,0,0,NO
1486,408.56,4000.0,11849.52,500.0,16850.0,48,52,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1441,1477.58,4900.0,38884.74,86.0,78565.5,48,53,0,0,1,0,1,0,0,0,0,0,1,1,1,SI
1851,790.82,6500.0,25970.0,1597.9,39990.0,60,42,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1491,383.715,1200.0,10491.98,880.0,15190.0,48,49,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1466,433.405,600.0,12087.06,429.62,15240.23,48,34,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1493,1009.415,4390.0,28262.38,1441.58,39790.0,48,32,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1461,444.365,2200.0,10719.6,429.0,15350.0,48,58,1,0,0,0,0,0,0,1,1,0,0,0,1,NO
1826,483.835,1500.0,13629.41,150.0,21990.0,60,61,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
723,447.26,2512.423058468384,12761.2,47.68,16764.8,48,52,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
731,873.25,6045.0,15970.0,475.79944868128257,19990.0,24,69,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1480,517.205,2000.0,13915.6,530.0,23490.0,48,49,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1822,175.755,1800.0,3848.4,250.0,13490.0,60,71,1,0,0,0,0,0,1,0,1,0,0,0,0,SI
1136,573.375,2250.0,12915.6,550.0,22490.0,36,44,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1493,210.915,2235.0,10813.4,475.79944868128257,13940.0,48,69,0,1,0,0,1,0,0,0,1,0,0,0,1,NO
